StartDate,EndDate,Status,Progress,Duration ,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1,Q48,Q17,Q18,Q19,Q20,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q83,Q85,Q86,Q87,Q88,Q88_2_TEXT,Q88_3_TEXT,Q88_4_TEXT,Q4,Q6,Q5,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,SC0
2022/11/3 10:46,2022/11/3 10:51,IP Address,100,302,TRUE,2022/11/3 10:51,R_W8zBdEcJUGMtV5f,anonymous,EN,1,"I consent, begin the study",3- Often,3- Often,3- Often,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,2- Sometimes,3- Often,1- Almost never,4- Usually,2- Sometimes,2- Sometimes,3- Often,3- Often,Mild stress,Mild stress,Mild stress,Mild stress,Moderate stress,Mild stress,None,D,D,A- does not describe me well,A- does not describe me well,C,B,C,D,D,C,D,B,C,B,C,C,B,B,D,D,D,D,C,B,D,D,B,C,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",No,"Yes, 3+ times per week",,,"watching TV/movies, baking/cooking, knitting",Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Non-binary,Queer,Single (never married),No,Yes,No,"Yes, 10-20 hours a week",111
2022/11/1 16:47,2022/11/3 11:03,IP Address,100,152181,TRUE,2022/11/3 11:03,R_1FJLgggQmulnudR,anonymous,EN,0.899999976,"I consent, begin the study",1- Almost never,4- Usually,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,1- Almost never,4- Usually,4- Usually,3- Often,3- Often,4- Usually,3- Often,4- Usually,3- Often,4- Usually,4- Usually,2- Sometimes,4- Usually,Moderate stress,Moderate stress,Mild stress,Mild stress,Severe stress,Mild stress,Mild stress,C,E- describes me very well,A- does not describe me well,A- does not describe me well,E- describes me very well,A- does not describe me well,A- does not describe me well,C,E- describes me very well,E- describes me very well,E- describes me very well,B,E- describes me very well,B,A- does not describe me well,A- does not describe me well,D,A- does not describe me well,E- describes me very well,E- describes me very well,C,E- describes me very well,C,A- does not describe me well,D,D,A- does not describe me well,D,"Yes, 1-2 times per week",No,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",,"reading, rock climbing, hiking, rock-collecting at the beach",,Current second year,25-29,"NSGC region 6: AK,CA,HI,ID,NV,OR,WA, British Columbia, Yukon",White,Prefer not to say,Non-binary,"Gay, lesbian, or homosexual",In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",140
2022/11/3 11:24,2022/11/3 11:41,IP Address,100,1026,TRUE,2022/11/3 11:41,R_2vcaY9eHGoz3EQS,anonymous,EN,1,"I consent, begin the study",1- Almost never,3- Often,4- Usually,3- Often,3- Often,2- Sometimes,2- Sometimes,1- Almost never,3- Often,3- Often,3- Often,4- Usually,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,4- Usually,1- Almost never,4- Usually,Severe stress,Mild stress,None,Mild stress,Severe stress,Mild stress,None,B,E- describes me very well,A- does not describe me well,A- does not describe me well,D,B,A- does not describe me well,C,E- describes me very well,B,E- describes me very well,B,A- does not describe me well,A- does not describe me well,B,D,A- does not describe me well,E- describes me very well,E- describes me very well,E- describes me very well,C,E- describes me very well,E- describes me very well,A- does not describe me well,D,E- describes me very well,C,C,"Yes, 3x per month or less","Yes, every other week","Yes, 1-2 times per week",No,"Yes, 3x per month or less","Pottery, reading",,,Current first year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,Yes,Non-binary,Queer,In a romantic relationship,No,No,No,"Yes, 10-20 hours a week",137
2022/11/3 12:01,2022/11/3 12:07,IP Address,100,360,TRUE,2022/11/3 12:07,R_3KW4ORdbIO8XnxH,anonymous,EN,0.899999976,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,3- Often,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,1- Almost never,3- Often,Mild stress,Moderate stress,Moderate stress,Mild stress,Mild Stress,None,Mild stress,E- describes me very well,E- describes me very well,B,B,D,C,C,D,D,B,D,B,D,B,B,B,B,B,D,C,D,D,D,B,C,C,B,C,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week","Yes, 3x per month or less","Yes, 1-2 times per week",,biking,,Current second year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, 10-20 hours a week",125
2022/11/3 12:03,2022/11/3 12:08,IP Address,100,328,TRUE,2022/11/3 12:08,R_32YdTD1XIJN5Irg,anonymous,EN,1,"I consent, begin the study",1- Almost never,3- Often,4- Usually,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,3- Often,3- Often,4- Usually,3- Often,3- Often,2- Sometimes,3- Often,4- Usually,2- Sometimes,3- Often,Moderate stress,Mild stress,Moderate stress,Severe stress,Mild Stress,None,Moderate stress,D,E- describes me very well,B,A- does not describe me well,C,C,D,D,E- describes me very well,D,E- describes me very well,D,C,A- does not describe me well,C,A- does not describe me well,B,B,D,E- describes me very well,D,D,B,B,D,D,C,E- describes me very well,"Yes, 3+ times per week","Yes, every other week","Yes, 3+ times per week",No,No,,,,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,No,No,"Yes, 10-20 hours a week",127
2022/11/3 8:58,2022/11/3 12:17,IP Address,100,11987,TRUE,2022/11/3 12:17,R_xsmdLbeypum3UMV,anonymous,EN,1,"I consent, begin the study",3- Often,3- Often,4- Usually,1- Almost never,2- Sometimes,3- Often,3- Often,2- Sometimes,3- Often,4- Usually,3- Often,3- Often,3- Often,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,Mild stress,None,Mild stress,None,Moderate stress,Moderate stress,Mild stress,D,D,B,B,E- describes me very well,B,A- does not describe me well,E- describes me very well,D,C,D,B,C,A- does not describe me well,B,D,C,A- does not describe me well,D,D,D,D,D,B,D,D,C,C,No,No,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",,"drawing, journalling, playing video or baird games ",,Current second year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,Yes,Non-binary,Queer,Single (never married),No,Yes,No,"Yes, less than 10 hours a week",133
2022/11/3 12:42,2022/11/3 12:50,IP Address,100,471,TRUE,2022/11/3 12:50,R_9MFHOwFp6bA0qdj,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,4- Usually,3- Often,3- Often,3- Often,4- Usually,3- Often,4- Usually,3- Often,4- Usually,3- Often,1- Almost never,2- Sometimes,Moderate stress,Moderate stress,None,Mild stress,Moderate stress,None,Severe stress,C,E- describes me very well,B,C,D,D,B,D,E- describes me very well,E- describes me very well,D,B,D,A- does not describe me well,C,B,B,A- does not describe me well,D,E- describes me very well,D,E- describes me very well,D,A- does not describe me well,D,D,B,E- describes me very well,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",,"Reading, birding, watching TV",,Current first year,35-39,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,"Yes, less than 10 hours a week",134
2022/11/3 12:58,2022/11/3 13:08,IP Address,100,615,TRUE,2022/11/3 13:08,R_3JKNXX6rCDmHxE0,anonymous,EN,1,"I consent, begin the study",2- Sometimes,4- Usually,4- Usually,3- Often,3- Often,2- Sometimes,3- Often,1- Almost never,3- Often,3- Often,3- Often,4- Usually,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,1- Almost never,3- Often,Severe stress,Moderate stress,None,Mild stress,Moderate stress,Mild stress,None,C,D,B,B,B,C,C,D,D,D,D,C,D,B,B,B,D,B,D,C,D,D,C,B,D,C,B,D,"Yes, 3x per month or less","Yes, 1x per month or less","Yes, 1-2 times per week",No,"Yes, 1-2 times per week",,"Watching TV, movies",,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",Asian,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",127
2022/11/3 12:50,2022/11/3 13:18,IP Address,100,1657,TRUE,2022/11/3 13:18,R_3KTjWGh1073VXKb,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,1- Almost never,4- Usually,3- Often,3- Often,2- Sometimes,3- Often,2- Sometimes,4- Usually,3- Often,2- Sometimes,3- Often,Mild stress,Moderate stress,Moderate stress,Moderate stress,Moderate stress,Moderate stress,Mild stress,D,D,A- does not describe me well,A- does not describe me well,C,C,B,D,D,C,E- describes me very well,C,B,B,A- does not describe me well,D,D,A- does not describe me well,C,E- describes me very well,E- describes me very well,D,D,C,D,D,D,D,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",No,No,,,,Current first year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces","Asian,White",No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",141
2022/11/3 13:15,2022/11/3 13:21,IP Address,100,352,TRUE,2022/11/3 13:21,R_3lDGuVvK2j4rRhs,anonymous,EN,1,"I consent, begin the study",2- Sometimes,4- Usually,4- Usually,3- Often,3- Often,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,4- Usually,2- Sometimes,3- Often,4- Usually,3- Often,2- Sometimes,1- Almost never,4- Usually,Mild stress,Moderate stress,Mild stress,Mild stress,Moderate stress,None,Mild stress,E- describes me very well,D,A- does not describe me well,A- does not describe me well,E- describes me very well,C,B,D,D,D,D,B,C,B,C,D,D,B,D,D,D,D,D,B,D,D,C,D,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",No,"Yes, 3+ times per week",,,Watching TV,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,No,No,"Yes, less than 10 hours a week",139
2022/11/3 13:09,2022/11/3 13:21,IP Address,100,693,TRUE,2022/11/3 13:21,R_ODaLkny2RxbCGOt,anonymous,EN,0.899999976,"I consent, begin the study",2- Sometimes,1- Almost never,3- Often,2- Sometimes,1- Almost never,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,2- Sometimes,3- Often,4- Usually,4- Usually,3- Often,1- Almost never,2- Sometimes,3- Often,4- Usually,1- Almost never,2- Sometimes,Moderate stress,Moderate stress,Severe stress,Mild stress,Moderate stress,Mild stress,None,D,E- describes me very well,A- does not describe me well,A- does not describe me well,E- describes me very well,C,C,D,E- describes me very well,D,D,E- describes me very well,B,B,B,D,B,A- does not describe me well,C,D,D,E- describes me very well,C,B,E- describes me very well,D,B,E- describes me very well,"Yes, 3x per month or less","Yes, every other week","Yes, 3x per month or less",No,"Yes, 3x per month or less",Reading,,,Current first year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Bisexual,Single (never married),No,Yes,Yes,"Yes, 10-20 hours a week",131
2022/11/3 13:40,2022/11/3 13:49,IP Address,100,565,TRUE,2022/11/3 13:49,R_2cvYeegRdThC6zQ,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,3- Often,3- Often,1- Almost never,1- Almost never,3- Often,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,2- Sometimes,3- Often,Mild stress,Moderate stress,Mild stress,None,Moderate stress,Mild stress,None,D,D,C,D,A- does not describe me well,E- describes me very well,C,D,D,C,C,C,C,C,E- describes me very well,D,C,B,C,D,D,B,D,C,D,B,B,D,"Yes, 3+ times per week",No,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",,singing,,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Bisexual,Single (never married),No,No,No,"Yes, less than 10 hours a week",119
2022/11/3 13:49,2022/11/3 14:02,IP Address,100,750,TRUE,2022/11/3 14:02,R_BEMTdp6VaIiSBsR,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,4- Usually,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,3- Often,4- Usually,2- Sometimes,4- Usually,3- Often,2- Sometimes,2- Sometimes,3- Often,3- Often,2- Sometimes,4- Usually,Mild stress,Moderate stress,Mild stress,Mild stress,Moderate stress,None,Moderate stress,D,D,A- does not describe me well,B,C,D,A- does not describe me well,B,E- describes me very well,C,E- describes me very well,A- does not describe me well,D,B,D,C,B,A- does not describe me well,D,E- describes me very well,D,D,D,C,C,D,B,D,"Yes, 3+ times per week","Yes, every other week","Yes, 3+ times per week","Yes, 3x per month or less","Yes, 3+ times per week",,,netflix shows,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, 10-20 hours a week",136
2022/11/3 13:56,2022/11/3 14:10,IP Address,100,883,TRUE,2022/11/3 14:10,R_TbE9mGYvUXzB4lP,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,Mild stress,Moderate stress,None,Moderate stress,Moderate stress,Mild stress,None,D,D,B,A- does not describe me well,D,C,B,D,E- describes me very well,C,D,B,C,B,B,D,C,D,C,D,D,E- describes me very well,D,B,D,D,C,D,No,No,"Yes, 1-2 times per week",No,"Yes, 3+ times per week",,,"getting 8 hours of sleep, going out for walks, listening to affirmations, meditating",Current first year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces","Hispanic or Latino,White",No,Female,Straight or Heterosexual,In a romantic relationship,No,No,Yes,"Yes, less than 10 hours a week",128
2022/11/3 14:19,2022/11/3 14:26,IP Address,100,394,TRUE,2022/11/3 14:26,R_DiUMDmdrNZrUhSp,anonymous,EN,1,"I consent, begin the study",3- Often,1- Almost never,2- Sometimes,3- Often,1- Almost never,3- Often,2- Sometimes,3- Often,2- Sometimes,1- Almost never,2- Sometimes,4- Usually,3- Often,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,1- Almost never,Moderate stress,Mild stress,None,Mild stress,None,Mild stress,Mild stress,E- describes me very well,D,B,B,C,E- describes me very well,D,E- describes me very well,D,E- describes me very well,E- describes me very well,B,C,B,B,B,D,A- does not describe me well,B,D,B,E- describes me very well,B,D,E- describes me very well,D,D,D,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",No,"Yes, 3x per month or less",Video games,,,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",Asian,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,"Yes, less than 10 hours a week",117
2022/11/3 14:42,2022/11/3 14:49,IP Address,100,421,TRUE,2022/11/3 14:49,R_12LUbmrEMytUnAS,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,3- Often,4- Usually,1- Almost never,3- Often,2- Sometimes,1- Almost never,1- Almost never,2- Sometimes,2- Sometimes,3- Often,1- Almost never,4- Usually,1- Almost never,2- Sometimes,2- Sometimes,2- Sometimes,1- Almost never,3- Often,Mild stress,Moderate stress,Mild stress,None,Mild Stress,Mild stress,None,A- does not describe me well,B,B,B,D,D,A- does not describe me well,D,D,C,C,A- does not describe me well,D,B,C,C,B,B,D,C,B,B,C,A- does not describe me well,B,C,A- does not describe me well,C,No,No,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",,Knitting,,Current first year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,Yes,No,97
2022/11/3 15:31,2022/11/3 15:38,IP Address,100,393,TRUE,2022/11/3 15:38,R_1KjysKcf6muFBPz,anonymous,EN,1,"I consent, begin the study",2- Sometimes,4- Usually,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,1- Almost never,1- Almost never,4- Usually,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,3- Often,4- Usually,3- Often,2- Sometimes,3- Often,Moderate stress,Mild stress,Mild stress,Moderate stress,Severe stress,None,Mild stress,E- describes me very well,E- describes me very well,A- does not describe me well,A- does not describe me well,E- describes me very well,D,A- does not describe me well,D,E- describes me very well,D,E- describes me very well,A- does not describe me well,B,A- does not describe me well,A- does not describe me well,B,B,A- does not describe me well,D,E- describes me very well,E- describes me very well,E- describes me very well,D,C,C,D,B,D,No,No,"Yes, 3x per month or less",No,No,,,,Current first year,20-24,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Bisexual,In a romantic relationship,No,Yes,No,No,145
2022/11/3 16:42,2022/11/3 16:46,IP Address,100,276,TRUE,2022/11/3 16:46,R_2AKDZlMOsRJeQLN,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,3- Often,2- Sometimes,1- Almost never,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,4- Usually,3- Often,1- Almost never,3- Often,4- Usually,3- Often,2- Sometimes,4- Usually,Moderate stress,Mild stress,Severe stress,None,Moderate stress,None,None,E- describes me very well,E- describes me very well,D,C,D,B,B,D,E- describes me very well,C,E- describes me very well,A- does not describe me well,B,B,A- does not describe me well,D,C,A- does not describe me well,D,D,E- describes me very well,D,E- describes me very well,B,B,D,B,D,"Yes, 3+ times per week","Yes, every other week","Yes, 1-2 times per week","Yes, 3x per month or less","Yes, 3+ times per week",,,Reading,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,"Yes, 10-20 hours a week",134
2022/11/3 13:53,2022/11/3 16:58,IP Address,100,11129,TRUE,2022/11/3 16:58,R_uk8KIMgroesxTxL,anonymous,EN,1,"I consent, begin the study",3- Often,4- Usually,4- Usually,4- Usually,3- Often,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,4- Usually,Moderate stress,None,Moderate stress,None,None,None,None,D,C,B,C,D,B,B,D,C,C,D,A- does not describe me well,D,D,B,B,D,B,D,D,E- describes me very well,B,D,B,D,B,A- does not describe me well,E- describes me very well,"Yes, 1-2 times per week","Yes, 1x per month or less","Yes, 3+ times per week",No,"Yes, 3+ times per week",,,playing with dog,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",115
